,SUL name,HypSizePercent,CTT,Total cost
22,model1.dot,2.857142857142857,HadsInt,30
22,model1.dot,77.14285714285715,HadsInt,5910
22,model1.dot,80.0,HadsInt,31008
22,model1.dot,82.85714285714286,HadsInt,78589
22,model1.dot,85.71428571428571,HadsInt,85942
22,model1.dot,88.57142857142857,HadsInt,101851
22,model1.dot,91.42857142857143,HadsInt,617474
22,model1.dot,97.14285714285714,HadsInt,699157
22,model1.dot,100.0,HadsInt,721851
186,model1.dot,2.857142857142857,W,30
186,model1.dot,77.14285714285715,W,5910
186,model1.dot,80.0,W,31008
186,model1.dot,82.85714285714286,W,56015
186,model1.dot,85.71428571428571,W,146873
186,model1.dot,88.57142857142857,W,226842
186,model1.dot,94.28571428571428,W,407700
186,model1.dot,97.14285714285714,W,408213
186,model1.dot,100.0,W,1896214
304,model1.dot,2.857142857142857,Hsi,30
304,model1.dot,77.14285714285715,Hsi,5910
304,model1.dot,80.0,Hsi,31008
304,model1.dot,82.85714285714286,Hsi,78589
304,model1.dot,85.71428571428571,Hsi,85942
304,model1.dot,88.57142857142857,Hsi,101851
304,model1.dot,91.42857142857143,Hsi,617474
304,model1.dot,97.14285714285714,Hsi,699157
304,model1.dot,100.0,Hsi,721851
309,model1.dot,2.857142857142857,Wp,30
309,model1.dot,77.14285714285715,Wp,5910
309,model1.dot,80.0,Wp,31008
309,model1.dot,82.85714285714286,Wp,84854
309,model1.dot,85.71428571428571,Wp,91054
309,model1.dot,88.57142857142857,Wp,172870
309,model1.dot,94.28571428571428,Wp,331016
309,model1.dot,97.14285714285714,Wp,331493
309,model1.dot,100.0,Wp,1687658
369,model1.dot,2.857142857142857,H,30
369,model1.dot,77.14285714285715,H,5910
369,model1.dot,80.0,H,20571
369,model1.dot,82.85714285714286,H,93430
369,model1.dot,85.71428571428571,H,103629
369,model1.dot,88.57142857142857,H,208462
369,model1.dot,94.28571428571428,H,216661
369,model1.dot,97.14285714285714,H,226398
369,model1.dot,100.0,H,722045
501,model1.dot,2.857142857142857,SPYH,30
501,model1.dot,77.14285714285715,SPYH,5910
501,model1.dot,80.0,SPYH,21713
501,model1.dot,82.85714285714286,SPYH,63315
501,model1.dot,85.71428571428571,SPYH,70808
501,model1.dot,88.57142857142857,SPYH,175485
501,model1.dot,94.28571428571428,SPYH,182523
501,model1.dot,97.14285714285714,SPYH,419723
501,model1.dot,100.0,SPYH,883657
513,model1.dot,2.857142857142857,SPY,30
513,model1.dot,77.14285714285715,SPY,5910
513,model1.dot,82.85714285714286,SPY,22925
513,model1.dot,85.71428571428571,SPY,24544
513,model1.dot,88.57142857142857,SPY,85617
513,model1.dot,91.42857142857143,SPY,104828
513,model1.dot,97.14285714285714,SPY,650911
513,model1.dot,100.0,SPY,683322
